user_id	trial_date	purchase_date	type
-1297147328	2019-09-23 16:41:36	NULL	yearly
-1001798560	2019-09-23 16:57:23	2019-10-07 16:57:23	monthly
-705677160	2019-09-23 17:07:24	NULL	yearly
1615888166	2019-09-23 17:08:28	2019-10-07 17:08:28	yearly
-1950686794	2019-09-23 18:04:24	NULL	yearly
-834095564	2019-09-23 18:04:59	NULL	yearly
-1761189352	2019-09-23 18:11:25	NULL	yearly
591647450	2019-09-23 18:33:06	NULL	yearly
-1039102628	2019-09-23 18:47:31	2019-10-07 18:47:31	yearly
-2129654995	2019-09-23 18:54:45	2019-10-07 18:54:45	yearly
-1545517270	2019-09-23 19:24:04	2019-10-07 17:36:57	yearly
2078058573	2019-09-23 19:41:32	NULL	monthly
555805689	2019-09-23 19:57:06	2019-10-07 19:57:06	yearly
-2109843387	2019-09-23 19:59:27	NULL	yearly
819447229	2019-09-23 20:03:09	NULL	yearly
2106030482	2019-09-23 20:12:36	2019-10-07 20:12:36	yearly
1346978488	2019-09-23 20:29:42	NULL	yearly
1631625151	2019-09-23 21:05:14	NULL	yearly
-1368306513	2019-09-23 21:16:10	NULL	yearly
-646241453	2019-09-23 22:05:41	2019-10-12 0:38:57	yearly
-337131303	2019-09-23 22:14:07	2019-10-07 22:14:07	monthly
1861340631	2019-09-24 0:03:23	2019-10-08 0:03:23	monthly
-604121088	2019-09-24 0:40:20	NULL	yearly
-1155519067	2019-09-24 0:57:42	NULL	yearly
1334760174	2019-09-24 1:09:44	NULL	yearly
424906556	2019-09-24 1:45:11	2019-10-08 1:45:11	yearly
513713693	2019-09-24 2:14:13	NULL	monthly
9338694	2019-09-24 2:42:44	2019-10-08 2:42:44	yearly
1090119416	2019-09-24 3:27:09	2019-10-08 3:27:09	yearly
716846262	2019-09-24 3:40:36	2019-10-08 3:40:36	monthly
-1462513369	2019-09-24 3:48:46	NULL	yearly
1259355551	2019-09-24 4:03:56	2019-10-08 4:03:56	yearly
-1767700041	2019-09-24 4:25:14	NULL	yearly
-1653426965	2019-09-24 4:40:47	2019-10-14 10:25:41	yearly
-1152083922	2019-09-24 4:47:59	2019-10-08 4:47:59	yearly
152404427	2019-09-24 5:05:05	NULL	yearly
-675062395	2019-09-24 5:06:36	NULL	yearly
-1343872650	2019-09-24 5:31:57	NULL	yearly
-1411590771	2019-09-24 5:38:05	NULL	yearly
1620097152	2019-09-24 6:16:49	NULL	yearly
-1402931528	2019-09-24 6:19:42	NULL	monthly
-147963480	2019-09-24 6:39:07	NULL	monthly
-654139829	2019-09-24 7:08:36	NULL	yearly
-426795428	2019-09-24 7:33:13	NULL	yearly
1515375884	2019-09-24 7:46:38	2019-10-08 7:46:38	yearly
-122674582	2019-09-24 7:52:14	2019-10-08 7:52:14	monthly
1121330756	2019-09-24 8:11:28	NULL	yearly
1647978267	2019-09-24 8:33:47	NULL	yearly
1415123842	2019-09-24 8:49:24	NULL	yearly
110679478	2019-09-24 8:53:01	NULL	yearly
1157564806	2019-09-24 9:06:53	NULL	yearly
2035912977	2019-09-24 9:25:05	2019-10-08 9:25:05	monthly
-503798854	2019-09-24 9:38:15	2019-12-13 17:24:54	monthly
-2036824171	2019-09-24 9:44:14	NULL	yearly
5958111	2019-09-24 9:52:03	NULL	yearly
764702263	2019-09-24 10:01:30	2019-10-08 10:01:30	yearly
-1523921453	2019-09-24 10:21:34	NULL	yearly
-741562280	2019-09-24 10:26:51	NULL	yearly
-1044463903	2019-09-24 10:27:40	NULL	monthly
875645212	2019-09-24 10:31:27	2019-10-08 10:31:27	yearly
788070323	2019-09-24 10:37:45	NULL	yearly
747699166	2019-09-24 10:38:26	NULL	monthly
-1787663292	2019-09-24 11:35:25	NULL	yearly
-1631832650	2019-09-24 12:12:54	NULL	yearly
-2022476328	2019-09-24 12:13:09	NULL	yearly
-918028246	2019-09-24 12:25:10	2019-10-08 12:25:10	monthly
-1931195739	2019-09-24 12:28:33	NULL	yearly
-533487820	2019-09-24 12:47:27	NULL	yearly
1651395452	2019-09-24 12:48:53	2019-10-08 12:48:53	monthly
-1467003158	2019-09-24 13:00:40	2019-10-08 13:00:40	yearly
-1356014241	2019-09-24 13:19:54	2019-10-08 13:19:54	yearly
327056683	2019-09-24 13:20:44	NULL	yearly
143985838	2019-09-24 13:24:35	2019-10-08 13:24:35	yearly
-1819082084	2019-09-24 13:42:57	NULL	monthly
1879471966	2019-09-24 13:47:51	2019-10-08 13:47:51	yearly
1469794044	2019-09-24 14:03:49	NULL	yearly
-2071230222	2019-09-24 14:06:41	2019-10-08 14:06:41	yearly
-2104879092	2019-09-24 14:16:46	NULL	yearly
74227398	2019-09-24 14:37:44	NULL	yearly
722085584	2019-09-24 15:02:03	NULL	yearly
-1344846883	2019-09-24 15:09:54	NULL	yearly
1710492283	2019-09-24 15:48:10	NULL	yearly
1213197952	2019-09-24 15:59:32	2019-10-08 15:59:32	yearly
-852883362	2019-09-24 16:02:20	NULL	yearly
1355827750	2019-09-24 16:12:55	2019-10-08 16:12:55	yearly
-1680427022	2019-09-24 16:32:31	NULL	yearly
-1906232544	2019-09-24 16:46:48	2019-10-31 12:49:48	yearly
1199936743	2019-09-24 17:29:33	2019-10-17 6:31:32	yearly
785561426	2019-09-24 18:03:47	2019-10-08 18:03:47	monthly
-2054287100	2019-09-24 18:10:52	NULL	yearly
-797164884	2019-09-24 19:06:34	2019-10-14 16:42:18	monthly
631543852	2019-09-24 19:19:31	NULL	monthly
392042159	2019-09-24 19:28:31	2019-10-08 19:28:31	yearly
784714617	2019-09-24 19:53:28	NULL	yearly
1388289989	2019-09-24 20:09:00	NULL	yearly
-1632974121	2019-09-24 20:26:48	2019-10-08 20:26:48	monthly
1481079980	2019-09-24 20:59:32	2019-10-08 20:59:32	yearly
1265720322	2019-09-24 21:44:49	2019-10-08 21:44:49	monthly
2233167	2019-09-24 22:26:37	2019-10-08 22:26:37	monthly
-189311844	2019-09-24 22:37:05	NULL	yearly
-1320638076	2019-09-24 22:44:05	2019-10-08 22:44:05	monthly
-1048261672	2019-09-24 23:40:46	2019-10-08 23:40:46	monthly
-1346866496	2019-09-24 23:41:25	NULL	yearly
1393635444	2019-09-25 0:04:52	NULL	yearly
-1015317480	2019-09-25 0:10:04	2019-10-09 0:10:04	yearly
-1214901053	2019-09-25 0:23:53	NULL	yearly
924411022	2019-09-25 2:26:39	2019-10-09 2:26:39	yearly
-1480375729	2019-09-25 2:43:39	2019-10-09 2:43:39	yearly
2108887225	2019-09-25 2:43:53	NULL	yearly
540710694	2019-09-25 3:01:23	2019-11-02 23:24:08	yearly
-1292441347	2019-09-25 3:27:55	NULL	yearly
724254270	2019-09-25 3:30:46	NULL	monthly
1646352064	2019-09-25 3:35:52	NULL	yearly
-318890443	2019-09-25 3:37:19	NULL	monthly
-376012675	2019-09-25 3:51:55	2019-10-09 3:51:55	monthly
-1183249540	2019-09-25 4:24:03	NULL	monthly
1232438272	2019-09-25 4:39:15	NULL	yearly
-884445877	2019-09-25 4:53:14	2019-10-09 4:53:14	yearly
1244023719	2019-09-25 4:57:47	NULL	yearly
-609594251	2019-09-25 5:06:40	2019-10-09 5:06:40	monthly
-310832059	2019-09-25 5:16:25	NULL	yearly
1645009807	2019-09-25 5:44:33	2019-10-09 5:44:33	monthly
-2020453926	2019-09-25 6:13:16	NULL	yearly
-75622644	2019-09-25 6:16:34	2019-10-09 6:16:34	yearly
613640223	2019-09-25 6:18:19	NULL	yearly
-1008864657	2019-09-25 6:26:59	NULL	yearly
1614317587	2019-09-25 6:37:48	NULL	yearly
446534220	2019-09-25 6:42:04	2019-10-09 6:42:04	yearly
-1777679851	2019-09-25 6:46:15	NULL	yearly
-1085998692	2019-09-25 6:49:40	NULL	yearly
-562731819	2019-09-25 7:19:31	NULL	yearly
689571112	2019-09-25 7:21:28	2019-10-09 7:21:28	yearly
-293749642	2019-09-25 7:27:14	NULL	yearly
-830291463	2019-09-25 7:51:12	NULL	yearly
-443503182	2019-09-25 7:56:31	2019-10-09 7:56:31	yearly
188304807	2019-09-25 8:16:33	2019-10-09 8:16:33	yearly
-438567989	2019-09-25 8:21:31	NULL	yearly
-1270448313	2019-09-25 8:40:40	NULL	yearly
-1873930590	2019-09-25 8:41:49	NULL	yearly
-532149075	2019-09-25 9:04:20	NULL	yearly
-548741157	2019-09-25 9:10:04	NULL	yearly
1713202195	2019-09-25 9:11:13	2019-10-09 9:11:13	monthly
880549861	2019-09-25 9:32:26	2019-10-09 9:32:26	yearly
805809773	2019-09-25 9:50:29	NULL	yearly
-378165149	2019-09-25 10:08:13	2019-10-09 10:08:13	monthly
-1276229001	2019-09-25 10:15:02	2019-10-09 10:15:02	monthly
1045312716	2019-09-25 10:33:21	NULL	monthly
-917609530	2019-09-25 10:36:19	2019-10-09 10:36:19	yearly
-1215618462	2019-09-25 10:52:26	NULL	yearly
2056556872	2019-09-25 10:57:21	2019-10-09 10:57:21	yearly
-2050771652	2019-09-25 11:12:30	NULL	yearly
1798417659	2019-09-25 11:21:21	2019-11-04 5:55:12	yearly
-874429109	2019-09-25 11:25:19	2019-12-16 19:49:33	monthly
-1086151673	2019-09-25 11:44:15	NULL	yearly
-1539595053	2019-09-25 12:06:06	NULL	yearly
884003845	2019-09-25 12:08:38	NULL	yearly
-2081546032	2019-09-25 12:16:15	2019-10-10 15:51:03	yearly
1537464366	2019-09-25 12:32:53	2019-10-09 12:32:53	yearly
844536757	2019-09-25 12:34:16	NULL	yearly
1886148850	2019-09-25 12:58:36	NULL	yearly
52262939	2019-09-25 13:20:51	NULL	yearly
1074717277	2019-09-25 13:24:47	NULL	yearly
-482544171	2019-09-25 13:32:10	NULL	yearly
-1963797272	2019-09-25 13:35:53	2019-11-14 8:40:30	monthly
638610909	2019-09-25 13:38:02	NULL	yearly
1265783487	2019-09-25 14:03:31	NULL	monthly
1800876834	2019-09-25 14:05:15	NULL	yearly
1136395946	2019-09-25 14:20:45	2019-10-09 16:38:46	yearly
-749892050	2019-09-25 14:21:05	2019-10-09 14:21:05	yearly
977845281	2019-09-25 14:23:18	2019-10-09 14:23:18	yearly
840445073	2019-09-25 14:39:11	2019-10-11 16:29:41	yearly
1931953381	2019-09-25 14:45:16	NULL	yearly
113790826	2019-09-25 14:51:11	2019-10-09 14:51:11	yearly
692856625	2019-09-25 14:51:37	2019-10-09 14:51:37	yearly
-787125086	2019-09-25 14:53:54	2019-10-09 14:53:54	yearly
1987725008	2019-09-25 14:56:05	2019-10-10 5:57:51	yearly
-2055096497	2019-09-25 15:09:13	2019-10-09 15:09:13	yearly
1870042223	2019-09-25 15:44:48	NULL	yearly
-1278318097	2019-09-25 15:46:27	NULL	yearly
-1039305739	2019-09-25 15:53:08	NULL	yearly
1787454437	2019-09-25 16:18:57	NULL	yearly
-1028735577	2019-09-25 16:35:48	NULL	yearly
-509341806	2019-09-25 16:36:39	2019-11-27 14:10:04	yearly
-1120347852	2019-09-25 16:43:44	NULL	monthly
931884316	2019-09-25 17:03:34	NULL	yearly
1336454455	2019-09-25 17:03:47	NULL	yearly
-432546240	2019-09-25 17:14:29	NULL	yearly
-751050151	2019-09-25 17:16:50	NULL	yearly
201493034	2019-09-25 17:49:04	2019-10-09 17:49:04	yearly
1461958842	2019-09-25 17:53:11	2019-10-09 17:53:11	yearly
-624261184	2019-09-25 18:02:59	NULL	yearly
-1967242219	2019-09-25 18:12:17	2019-10-09 18:12:17	yearly
-349173299	2019-09-25 18:45:14	NULL	yearly
-1198161128	2019-09-25 18:54:18	2019-10-09 18:54:18	monthly
-460676381	2019-09-25 19:17:15	NULL	yearly
96362943	2019-09-25 19:23:33	NULL	yearly
-482189510	2019-09-25 19:28:18	NULL	yearly
-1277147425	2019-09-25 19:36:59	NULL	yearly
-589121401	2019-09-25 19:37:35	NULL	yearly
1314598280	2019-09-25 19:45:31	NULL	yearly
-1882196855	2019-09-25 19:55:11	2019-12-27 1:43:55	monthly
727040465	2019-09-25 20:11:49	2019-10-09 20:11:49	monthly
-2010036928	2019-09-25 20:21:07	NULL	yearly
1474388870	2019-09-25 20:24:47	NULL	yearly
-138434647	2019-09-25 20:26:48	NULL	yearly
-544269784	2019-09-25 20:27:02	2019-10-09 20:27:02	monthly
1217100137	2019-09-25 20:40:03	NULL	yearly
126542638	2019-09-25 21:19:29	NULL	yearly
701334929	2019-09-25 21:33:19	NULL	yearly
-357927624	2019-09-25 22:10:50	2019-10-09 22:10:50	yearly
-1146590417	2019-09-25 22:19:53	2019-10-09 22:19:53	monthly
-404221883	2019-09-25 22:59:34	2019-10-09 22:59:34	yearly
-2067279456	2019-09-25 23:02:25	2019-10-09 23:02:25	yearly
-197487129	2019-09-25 23:09:04	NULL	yearly
-32599729	2019-09-25 23:15:44	NULL	yearly
-1683461525	2019-09-25 23:44:20	NULL	yearly
1538367960	2019-09-25 23:54:32	NULL	yearly
-1378358014	2019-09-26 0:19:31	2019-10-10 0:19:31	yearly
1051513944	2019-09-26 0:19:46	NULL	yearly
435293946	2019-09-26 0:30:14	2019-10-10 0:30:14	yearly
-206690082	2019-09-26 0:36:45	2019-10-10 7:30:10	yearly
-1478212733	2019-09-26 0:37:33	NULL	yearly
-1408220739	2019-09-26 0:39:07	NULL	yearly
-639019402	2019-09-26 0:47:45	2019-10-10 0:47:45	yearly
-510833884	2019-09-26 1:00:17	2019-10-10 1:00:17	yearly
2110970850	2019-09-26 1:24:21	NULL	yearly
752716547	2019-09-26 1:49:02	2019-10-10 1:49:02	yearly
-11134097	2019-09-26 1:57:37	NULL	yearly
342979182	2019-09-26 1:58:00	NULL	yearly
-1741674642	2019-09-26 2:04:12	NULL	yearly
-861393739	2019-09-26 2:07:02	2019-10-12 15:05:38	yearly
-819231813	2019-09-26 2:28:35	NULL	yearly
-826911710	2019-09-26 2:36:26	NULL	yearly
1977883636	2019-09-26 2:37:23	NULL	yearly
-664171183	2019-09-26 2:45:57	2019-10-14 8:13:50	monthly
1640655176	2019-09-26 2:50:26	NULL	yearly
556384106	2019-09-26 2:59:48	NULL	yearly
-1633729770	2019-09-26 3:18:17	NULL	yearly
-778116721	2019-09-26 3:29:00	2019-10-15 4:04:29	yearly
-175231035	2019-09-26 3:35:25	2019-10-10 3:35:25	yearly
-451886828	2019-09-26 3:47:09	2019-10-10 3:47:09	yearly
1986321610	2019-09-26 5:18:19	NULL	yearly
-1674020256	2019-09-26 5:24:17	NULL	yearly
1979011363	2019-09-26 5:43:40	NULL	yearly
1103568753	2019-09-26 5:46:30	NULL	yearly
-1112373564	2019-09-26 5:56:53	NULL	yearly
221874560	2019-09-26 5:57:28	NULL	yearly
72934127	2019-09-26 6:20:54	NULL	yearly
567605776	2019-09-26 6:42:00	2019-12-14 9:16:58	monthly
238964817	2019-09-26 6:56:08	NULL	yearly
-1650207831	2019-09-26 6:56:21	NULL	yearly
-187130150	2019-09-26 6:59:23	NULL	yearly
-1299069169	2019-09-26 7:03:34	NULL	yearly
-1777958906	2019-09-26 7:43:00	NULL	yearly
-77124096	2019-09-26 7:52:34	NULL	yearly
-749218245	2019-09-26 7:53:15	NULL	yearly
-1497410566	2019-09-26 8:12:32	NULL	yearly
1694909649	2019-09-26 8:16:28	2019-10-10 8:16:28	monthly
-542750934	2019-09-26 8:28:47	2019-10-10 8:28:47	yearly
298149217	2019-09-26 8:44:12	NULL	yearly
-1495872627	2019-09-26 8:45:15	2019-12-04 23:55:17	yearly
-1615383835	2019-09-26 8:50:33	2019-10-10 8:50:33	yearly
-1034908595	2019-09-26 9:04:27	NULL	yearly
-1962982692	2019-09-26 9:19:03	2019-10-24 17:44:18	yearly
-440980778	2019-09-26 9:29:01	NULL	yearly
1552033112	2019-09-26 9:40:53	2019-11-01 8:08:03	yearly
1312070607	2019-09-26 10:10:56	NULL	yearly
-681667627	2019-09-26 10:44:22	NULL	yearly
267686426	2019-09-26 10:46:24	NULL	yearly
-197451234	2019-09-26 10:53:09	NULL	yearly
-1877505287	2019-09-26 10:58:19	NULL	yearly
1051641911	2019-09-26 11:00:22	2019-10-10 11:00:22	yearly
331335967	2019-09-26 11:04:50	NULL	yearly
-356337745	2019-09-26 11:31:57	2019-10-10 11:31:57	yearly
183381274	2019-09-26 11:40:58	2019-10-10 11:40:58	yearly
1951380412	2019-09-26 11:48:41	NULL	yearly
-779212982	2019-09-26 11:54:24	NULL	yearly
2143612057	2019-09-26 11:58:55	NULL	yearly
-1475713561	2019-09-26 12:30:37	NULL	yearly
-2064218665	2019-09-26 12:34:14	NULL	yearly
-1852291552	2019-09-26 12:36:35	2019-10-10 12:36:35	monthly
440381802	2019-09-26 13:02:46	NULL	yearly
180670190	2019-09-26 13:14:21	NULL	yearly
545550923	2019-09-26 13:18:10	NULL	yearly
-813333998	2019-09-26 13:18:59	2019-10-10 13:18:59	monthly
-1321456963	2019-09-26 13:19:15	NULL	yearly
-1717044352	2019-09-26 13:19:49	NULL	yearly
-870785394	2019-09-26 13:23:34	2019-10-10 13:23:34	monthly
1642600404	2019-09-26 13:39:16	2019-10-10 13:39:16	yearly
468277739	2019-09-26 14:04:42	NULL	yearly
1435782770	2019-09-26 14:11:07	2019-10-10 14:11:07	yearly
-1478084922	2019-09-26 14:20:49	NULL	yearly
1083907454	2019-09-26 14:21:41	NULL	yearly
-783032747	2019-09-26 14:50:25	2019-10-10 14:50:25	yearly
1028058777	2019-09-26 14:56:59	NULL	yearly
849317213	2019-09-26 14:57:42	2019-10-10 14:57:42	yearly
1071296980	2019-09-26 15:02:08	NULL	yearly
2126057580	2019-09-26 15:26:27	2019-10-10 12:38:11	yearly
-1964574431	2019-09-26 15:27:20	NULL	yearly
-381869686	2019-09-26 15:38:25	2019-10-18 10:03:14	yearly
1927191907	2019-09-26 16:28:04	2019-10-10 16:28:04	yearly
-1174762024	2019-09-26 16:37:30	NULL	yearly
-1657168459	2019-09-26 16:49:37	NULL	yearly
270468380	2019-09-26 16:56:11	NULL	yearly
710781533	2019-09-26 19:28:24	NULL	yearly
182855106	2019-09-26 19:45:05	2019-10-10 19:45:05	monthly
1921581396	2019-09-26 20:34:26	NULL	yearly
694334971	2019-09-26 20:35:58	NULL	yearly
318030087	2019-09-26 20:53:55	NULL	yearly
-30683893	2019-09-26 21:41:06	2019-10-10 21:41:06	yearly
554370443	2019-09-26 22:16:32	NULL	yearly
-1459207663	2019-09-26 23:00:53	NULL	yearly
1418541242	2019-09-26 23:57:36	2019-10-10 23:57:36	yearly
-138049783	2019-09-27 0:02:54	NULL	yearly
-2044657440	2019-09-27 0:04:44	NULL	yearly
-1772185846	2019-09-27 0:06:03	NULL	yearly
-1009117143	2019-09-27 0:16:43	2019-10-10 21:44:11	monthly
-96751047	2019-09-27 0:28:22	NULL	yearly
665334787	2019-09-27 0:31:56	NULL	yearly
730071872	2019-09-27 0:35:45	2019-10-11 0:35:45	yearly
-1957435097	2019-09-27 0:45:41	2019-11-21 18:19:10	yearly
-648520108	2019-09-27 0:48:47	NULL	yearly
762573146	2019-09-27 1:34:16	2019-10-11 1:34:16	yearly
-109872721	2019-09-27 1:56:38	NULL	yearly
-181581438	2019-09-27 2:27:20	2019-10-11 2:27:20	monthly
83003573	2019-09-27 2:31:35	2019-10-11 2:31:35	yearly
-1616095842	2019-09-27 3:03:29	NULL	yearly
416991937	2019-09-27 3:20:22	NULL	yearly
-1465337282	2019-09-27 3:55:11	NULL	yearly
-1799694396	2019-09-27 4:17:36	NULL	yearly
942518249	2019-09-27 4:27:43	NULL	yearly
437978892	2019-09-27 4:31:56	NULL	yearly
1240360190	2019-09-27 5:34:27	NULL	yearly
684007743	2019-09-27 5:36:44	NULL	yearly
1426468367	2019-09-27 5:50:14	2019-10-11 5:50:14	monthly
1405181717	2019-09-27 5:55:33	NULL	yearly
1235275166	2019-09-27 5:59:37	NULL	yearly
-138928786	2019-09-27 6:56:56	2019-10-11 6:56:56	yearly
1695937969	2019-09-27 7:00:01	NULL	yearly
-1352448102	2019-09-27 7:10:59	NULL	yearly
-2101710713	2019-09-27 7:12:20	NULL	yearly
1863010586	2019-09-27 7:21:23	2019-10-11 7:21:23	yearly
1881216512	2019-09-27 7:25:18	NULL	yearly
224236671	2019-09-27 8:13:24	NULL	yearly
-146865269	2019-09-27 8:27:25	NULL	yearly
-1352973109	2019-09-27 8:35:35	NULL	yearly
1302483444	2019-09-27 8:36:32	2019-11-14 0:02:30	yearly
-104853412	2019-09-27 8:36:54	NULL	yearly
-1221464430	2019-09-27 8:55:05	NULL	monthly
-15593542	2019-09-27 9:22:59	NULL	yearly
1747658160	2019-09-27 9:27:59	NULL	yearly
-43803009	2019-09-27 9:29:38	NULL	yearly
874467960	2019-09-27 9:42:31	2019-10-11 9:42:31	monthly
522159487	2019-09-27 10:09:14	NULL	yearly
-681615138	2019-09-27 10:31:41	2019-10-11 10:31:41	monthly
-2073742016	2019-09-27 10:35:06	NULL	monthly
-1649825299	2019-09-27 10:38:38	NULL	yearly
347846866	2019-09-27 10:43:51	NULL	yearly
607355642	2019-09-27 10:49:15	2019-10-11 10:49:15	monthly
-1523624766	2019-09-27 10:50:05	2019-10-11 10:50:05	yearly
1862248489	2019-09-27 11:16:39	NULL	yearly
622017878	2019-09-27 11:47:10	NULL	yearly
1912928321	2019-09-27 11:59:43	2019-10-11 11:59:43	yearly
2121695301	2019-09-27 12:17:42	NULL	yearly
169283551	2019-09-27 12:40:05	2019-10-11 12:40:05	monthly
-1750890004	2019-09-27 12:53:54	2019-10-11 12:53:54	monthly
1416233464	2019-09-27 12:58:38	NULL	yearly
1735872997	2019-09-27 12:59:09	NULL	monthly
-1746925078	2019-09-27 13:21:16	2019-10-11 13:21:16	monthly
1720007125	2019-09-27 13:24:29	2019-10-11 13:24:29	yearly
444658187	2019-09-27 13:31:53	NULL	yearly
449364862	2019-09-27 13:33:22	NULL	yearly
-115790519	2019-09-27 13:35:24	NULL	monthly
606725971	2019-09-27 13:48:11	NULL	yearly
-1650370850	2019-09-27 14:10:49	NULL	yearly
-2026660251	2019-09-27 14:46:40	NULL	yearly
78470153	2019-09-27 14:46:51	2019-10-11 14:46:51	yearly
-387445279	2019-09-27 14:52:51	NULL	yearly
1456779549	2019-09-27 15:15:23	2019-10-11 15:15:23	yearly
185611453	2019-09-27 15:23:56	NULL	yearly
-1767623779	2019-09-27 15:50:49	2019-10-11 15:50:49	monthly
1871751576	2019-09-27 15:59:11	NULL	monthly
18855060	2019-09-27 16:55:15	2019-10-11 16:55:15	monthly
1887033024	2019-09-27 17:19:31	NULL	yearly
-1187655005	2019-09-27 17:32:40	NULL	yearly
-1929660773	2019-09-27 17:56:12	2019-10-27 18:17:01	yearly
967265476	2019-09-27 18:13:28	2019-10-11 18:13:28	yearly
1664972109	2019-09-27 19:14:28	NULL	yearly
2063584668	2019-09-27 19:58:25	NULL	yearly
-128331378	2019-09-27 20:09:52	NULL	yearly
-551771031	2019-09-27 20:12:38	2019-10-11 20:12:38	yearly
1251623550	2019-09-27 20:13:10	2019-09-28 3:18:35	monthly
1538516830	2019-09-27 20:15:19	2019-10-11 20:15:19	monthly
7467232	2019-09-27 20:45:22	2019-10-12 14:19:23	monthly
-1130391047	2019-09-27 20:48:18	NULL	yearly
-606403148	2019-09-27 21:38:44	2019-10-11 21:38:44	yearly
-573111225	2019-09-27 21:55:53	NULL	yearly
1126291909	2019-09-27 22:14:15	NULL	monthly
1710669712	2019-09-27 22:55:36	NULL	yearly
721585915	2019-09-28 0:47:48	NULL	yearly
2041991664	2019-09-28 1:05:04	2019-10-12 1:05:04	yearly
-203890734	2019-09-28 1:40:50	NULL	yearly
512881813	2019-09-28 1:58:58	NULL	yearly
-1047067223	2019-09-28 2:01:06	2019-12-05 7:28:47	yearly
366489739	2019-09-28 2:25:55	2019-10-12 2:25:55	monthly
1062330448	2019-09-28 3:29:07	2019-10-12 3:29:07	yearly
1556817092	2019-09-28 3:53:57	NULL	yearly
-920970642	2019-09-28 4:01:46	NULL	yearly
1440159224	2019-09-28 4:34:04	NULL	yearly
1438904728	2019-09-28 5:23:07	2019-10-12 5:23:07	yearly
238593587	2019-09-28 5:27:51	2019-10-12 5:27:51	yearly
499917128	2019-09-28 5:29:58	2019-10-12 5:29:58	yearly
430725779	2019-09-28 5:36:37	NULL	monthly
1980990064	2019-09-28 5:42:25	NULL	yearly
-2261870	2019-09-28 5:52:24	NULL	yearly
2021318187	2019-09-28 6:19:09	2019-10-12 6:19:09	yearly
525127832	2019-09-28 6:22:32	NULL	yearly
141179740	2019-09-28 6:25:06	NULL	yearly
-1430644568	2019-09-28 6:28:48	2019-10-12 6:28:48	yearly
-1935381732	2019-09-28 6:39:00	NULL	yearly
-1270415646	2019-09-28 6:39:44	2019-10-12 6:39:44	yearly
-52748011	2019-09-28 7:12:03	NULL	yearly
-1323760116	2019-09-28 7:26:31	NULL	yearly
443176986	2019-09-28 7:39:43	NULL	yearly
1290427077	2019-09-28 8:01:13	2019-10-12 8:01:13	yearly
-2070280499	2019-09-28 8:04:11	NULL	yearly
1910249578	2019-09-28 8:21:15	NULL	yearly
1607957626	2019-09-28 8:35:05	NULL	yearly
-821768538	2019-09-28 8:50:46	2019-10-12 8:50:46	yearly
1222228587	2019-09-28 9:12:40	NULL	monthly
-1344052648	2019-09-28 9:28:05	NULL	yearly
1480299305	2019-09-28 9:32:26	2019-10-12 9:32:26	yearly
1263939370	2019-09-28 9:37:39	NULL	yearly
-525057250	2019-09-28 10:03:43	2019-11-27 9:51:09	yearly
-1711820974	2019-09-28 10:05:23	NULL	yearly
2110006657	2019-09-28 10:23:07	2019-10-12 10:23:07	yearly
-1430749064	2019-09-28 10:29:37	NULL	yearly
254414695	2019-09-28 10:31:25	NULL	yearly
-817267268	2019-09-28 10:34:09	NULL	monthly
2106042612	2019-09-28 10:55:49	2019-10-12 10:55:49	yearly
-532991715	2019-09-28 11:10:04	2019-10-12 11:10:04	monthly
-678481777	2019-09-28 11:15:11	NULL	yearly
701233430	2019-09-28 11:15:38	NULL	yearly
-682811913	2019-09-28 11:18:00	2019-10-12 11:18:00	yearly
-403509111	2019-09-28 11:24:08	2019-11-15 14:38:43	yearly
870799299	2019-09-28 11:42:14	NULL	yearly
885974019	2019-09-28 12:04:07	2019-10-12 12:04:07	yearly
-543326634	2019-09-28 13:03:08	NULL	yearly
-806805884	2019-09-28 13:15:44	NULL	yearly
-268658773	2019-09-28 13:28:37	2019-10-12 9:54:42	yearly
764768445	2019-09-28 13:52:17	NULL	yearly
-1705900555	2019-09-28 13:54:09	NULL	yearly
1984351328	2019-09-28 14:11:38	NULL	yearly
-1526825477	2019-09-28 14:21:22	NULL	yearly
1851084377	2019-09-28 14:23:35	NULL	yearly
-1373541635	2019-09-28 14:41:23	NULL	yearly
-2107158969	2019-09-28 14:51:39	2019-10-12 14:51:39	yearly
1195857377	2019-09-28 14:53:10	2019-10-12 14:53:10	yearly
-2082080482	2019-09-28 14:59:47	NULL	yearly
-642565297	2019-09-28 15:37:40	2019-10-12 15:37:40	monthly
-1634091341	2019-09-28 15:39:36	2019-10-12 15:39:36	yearly
1531223193	2019-09-28 16:00:41	NULL	yearly
2046061488	2019-09-28 16:05:11	NULL	yearly
288500571	2019-09-28 16:11:34	NULL	monthly
-1746075056	2019-09-28 16:20:46	2019-10-12 16:20:46	yearly
-2145264906	2019-09-28 16:32:00	NULL	yearly
-2093756215	2019-09-28 16:44:59	NULL	monthly
-1249180317	2019-09-28 16:47:55	NULL	yearly
1652721536	2019-09-28 16:48:24	NULL	yearly
-1290947582	2019-09-28 16:52:44	NULL	yearly
1430886799	2019-09-28 17:07:01	NULL	yearly
-1238101378	2019-09-28 17:34:42	NULL	yearly
1888600981	2019-09-28 17:56:49	NULL	yearly
-1376137148	2019-09-28 18:18:40	NULL	yearly
